Iteration,Temperature,CurrentCost ftv170
6055,3.0407e-01,2957
6056,3.0377e-01,2957
6057,3.0346e-01,2957
6058,3.0316e-01,2957
6059,3.0286e-01,2957
6060,3.0255e-01,2957
6061,3.0225e-01,2957
6062,3.0195e-01,2957
6063,3.0165e-01,2957
6064,3.0134e-01,2957
6065,3.0104e-01,2957
6066,3.0074e-01,2957
6067,3.0044e-01,2957
6068,3.0014e-01,2957
6069,2.9984e-01,2957
6070,2.9954e-01,2957
6071,2.9924e-01,2957
6072,2.9894e-01,2957
6073,2.9864e-01,2957
6074,2.9835e-01,2957
6075,2.9805e-01,2957
6076,2.9775e-01,2957
6077,2.9745e-01,2957
6078,2.9715e-01,2957
6079,2.9686e-01,2957
6080,2.9656e-01,2957
6081,2.9626e-01,2957
6082,2.9597e-01,2957
6083,2.9567e-01,2957
6084,2.9537e-01,2957
6085,2.9508e-01,2957
6086,2.9478e-01,2957
6087,2.9449e-01,2957
6088,2.9420e-01,2957
6089,2.9390e-01,2957
6090,2.9361e-01,2957
6091,2.9331e-01,2957
6092,2.9302e-01,2957
6093,2.9273e-01,2957
6094,2.9243e-01,2957
6095,2.9214e-01,2957
6096,2.9185e-01,2957
6097,2.9156e-01,2957
6098,2.9127e-01,2957
6099,2.9098e-01,2957
6100,2.9068e-01,2957
6101,2.9039e-01,2957
6102,2.9010e-01,2957
6103,2.8981e-01,2957
6104,2.8952e-01,2957
6105,2.8923e-01,2957
6106,2.8894e-01,2957
6107,2.8866e-01,2957
6108,2.8837e-01,2957
6109,2.8808e-01,2957
6110,2.8779e-01,2957
6111,2.8750e-01,2957
6112,2.8722e-01,2957
6113,2.8693e-01,2957
6114,2.8664e-01,2957
6115,2.8635e-01,2957
6116,2.8607e-01,2957
6117,2.8578e-01,2957
6118,2.8550e-01,2957
6119,2.8521e-01,2957
6120,2.8493e-01,2957
6121,2.8464e-01,2957
6122,2.8436e-01,2957
6123,2.8407e-01,2957
6124,2.8379e-01,2957
6125,2.8350e-01,2957
6126,2.8322e-01,2957
6127,2.8294e-01,2957
6128,2.8265e-01,2957
6129,2.8237e-01,2957
6130,2.8209e-01,2957
6131,2.8181e-01,2957
6132,2.8153e-01,2957
6133,2.8124e-01,2957
6134,2.8096e-01,2957
6135,2.8068e-01,2957
6136,2.8040e-01,2957
6137,2.8012e-01,2957
6138,2.7984e-01,2957
6139,2.7956e-01,2957
6140,2.7928e-01,2957
6141,2.7900e-01,2957
6142,2.7872e-01,2957
6143,2.7844e-01,2957
6144,2.7817e-01,2957
6145,2.7789e-01,2957
6146,2.7761e-01,2957
6147,2.7733e-01,2957
6148,2.7705e-01,2957
6149,2.7678e-01,2957
6150,2.7650e-01,2957
6151,2.7622e-01,2957
6152,2.7595e-01,2957
6153,2.7567e-01,2957
6154,2.7540e-01,2957
6155,2.7512e-01,2957
6156,2.7485e-01,2957
6157,2.7457e-01,2957
6158,2.7430e-01,2957
6159,2.7402e-01,2957
6160,2.7375e-01,2957
6161,2.7347e-01,2957
6162,2.7320e-01,2957
6163,2.7293e-01,2957
6164,2.7265e-01,2957
6165,2.7238e-01,2957
6166,2.7211e-01,2957
6167,2.7184e-01,2957
6168,2.7157e-01,2957
6169,2.7129e-01,2957
6170,2.7102e-01,2957
6171,2.7075e-01,2957
6172,2.7048e-01,2957
6173,2.7021e-01,2957
6174,2.6994e-01,2957
6175,2.6967e-01,2957
6176,2.6940e-01,2957
6177,2.6913e-01,2957
6178,2.6886e-01,2957
6179,2.6859e-01,2957
6180,2.6832e-01,2957
6181,2.6806e-01,2957
6182,2.6779e-01,2957
6183,2.6752e-01,2957
6184,2.6725e-01,2957
6185,2.6699e-01,2957
6186,2.6672e-01,2957
6187,2.6645e-01,2957
6188,2.6619e-01,2957
6189,2.6592e-01,2957
6190,2.6565e-01,2957
6191,2.6539e-01,2957
6192,2.6512e-01,2957
6193,2.6486e-01,2957
6194,2.6459e-01,2957
6195,2.6433e-01,2957
6196,2.6406e-01,2957
6197,2.6380e-01,2957
6198,2.6354e-01,2957
6199,2.6327e-01,2957
6200,2.6301e-01,2957
6201,2.6275e-01,2957
6202,2.6248e-01,2957
6203,2.6222e-01,2957
6204,2.6196e-01,2957
6205,2.6170e-01,2957
6206,2.6143e-01,2957
6207,2.6117e-01,2957
6208,2.6091e-01,2957
6209,2.6065e-01,2957
6210,2.6039e-01,2957
6211,2.6013e-01,2957
6212,2.5987e-01,2957
6213,2.5961e-01,2957
6214,2.5935e-01,2957
6215,2.5909e-01,2957
6216,2.5883e-01,2957
6217,2.5857e-01,2957
6218,2.5831e-01,2957
6219,2.5806e-01,2957
6220,2.5780e-01,2957
6221,2.5754e-01,2957
6222,2.5728e-01,2957
6223,2.5703e-01,2957
6224,2.5677e-01,2957
6225,2.5651e-01,2957
6226,2.5626e-01,2957
6227,2.5600e-01,2957
6228,2.5574e-01,2957
6229,2.5549e-01,2957
6230,2.5523e-01,2957
6231,2.5498e-01,2957
6232,2.5472e-01,2957
6233,2.5447e-01,2957
6234,2.5421e-01,2957
6235,2.5396e-01,2957
6236,2.5370e-01,2957
6237,2.5345e-01,2957
6238,2.5320e-01,2957
6239,2.5294e-01,2957
6240,2.5269e-01,2957
6241,2.5244e-01,2957
6242,2.5219e-01,2957
6243,2.5193e-01,2957
6244,2.5168e-01,2957
6245,2.5143e-01,2957
6246,2.5118e-01,2957
6247,2.5093e-01,2957
6248,2.5068e-01,2957
6249,2.5043e-01,2957
6250,2.5018e-01,2957
6251,2.4993e-01,2957
6252,2.4968e-01,2957
6253,2.4943e-01,2957
6254,2.4918e-01,2957
6255,2.4893e-01,2957
6256,2.4868e-01,2957
6257,2.4843e-01,2957
6258,2.4818e-01,2957
6259,2.4793e-01,2957
6260,2.4768e-01,2957
6261,2.4744e-01,2957
6262,2.4719e-01,2957
6263,2.4694e-01,2957
6264,2.4670e-01,2957
6265,2.4645e-01,2957
6266,2.4620e-01,2957
6267,2.4596e-01,2957
6268,2.4571e-01,2957
6269,2.4546e-01,2957
6270,2.4522e-01,2957
6271,2.4497e-01,2957
6272,2.4473e-01,2957
6273,2.4448e-01,2957
6274,2.4424e-01,2957
6275,2.4400e-01,2957
6276,2.4375e-01,2957
6277,2.4351e-01,2957
6278,2.4326e-01,2957
6279,2.4302e-01,2957
6280,2.4278e-01,2957
6281,2.4254e-01,2957
6282,2.4229e-01,2957
6283,2.4205e-01,2957
6284,2.4181e-01,2957
6285,2.4157e-01,2957
6286,2.4133e-01,2957
6287,2.4108e-01,2957
6288,2.4084e-01,2957
6289,2.4060e-01,2957
6290,2.4036e-01,2957
6291,2.4012e-01,2957
6292,2.3988e-01,2957
6293,2.3964e-01,2957
6294,2.3940e-01,2957
6295,2.3916e-01,2957
6296,2.3892e-01,2957
6297,2.3868e-01,2957
6298,2.3844e-01,2957
6299,2.3821e-01,2957
6300,2.3797e-01,2957
6301,2.3773e-01,2957
6302,2.3749e-01,2957
6303,2.3726e-01,2957
6304,2.3702e-01,2957
6305,2.3678e-01,2957
6306,2.3654e-01,2957
6307,2.3631e-01,2957
6308,2.3607e-01,2957
6309,2.3584e-01,2957
6310,2.3560e-01,2957
6311,2.3536e-01,2957
6312,2.3513e-01,2957
6313,2.3489e-01,2957
6314,2.3466e-01,2957
6315,2.3442e-01,2957
6316,2.3419e-01,2957
6317,2.3396e-01,2957
6318,2.3372e-01,2957
6319,2.3349e-01,2957
6320,2.3325e-01,2957
6321,2.3302e-01,2957
6322,2.3279e-01,2957
6323,2.3255e-01,2957
6324,2.3232e-01,2957
6325,2.3209e-01,2957
6326,2.3186e-01,2957
6327,2.3163e-01,2957
6328,2.3139e-01,2957
6329,2.3116e-01,2957
6330,2.3093e-01,2957
6331,2.3070e-01,2957
6332,2.3047e-01,2957
6333,2.3024e-01,2957
6334,2.3001e-01,2957
6335,2.2978e-01,2957
6336,2.2955e-01,2957
6337,2.2932e-01,2957
6338,2.2909e-01,2957
6339,2.2886e-01,2957
6340,2.2863e-01,2957
6341,2.2840e-01,2957
6342,2.2818e-01,2957
6343,2.2795e-01,2957
6344,2.2772e-01,2957
6345,2.2749e-01,2957
6346,2.2726e-01,2957
6347,2.2704e-01,2957
6348,2.2681e-01,2957
6349,2.2658e-01,2957
6350,2.2636e-01,2957
6351,2.2613e-01,2957
6352,2.2590e-01,2957
6353,2.2568e-01,2957
6354,2.2545e-01,2957
6355,2.2523e-01,2957
6356,2.2500e-01,2957
6357,2.2478e-01,2957
6358,2.2455e-01,2957
6359,2.2433e-01,2957
6360,2.2410e-01,2957
6361,2.2388e-01,2957
6362,2.2366e-01,2957
6363,2.2343e-01,2957
6364,2.2321e-01,2957
6365,2.2299e-01,2957
6366,2.2276e-01,2957
6367,2.2254e-01,2957
6368,2.2232e-01,2957
6369,2.2209e-01,2957
6370,2.2187e-01,2957
6371,2.2165e-01,2957
6372,2.2143e-01,2957
6373,2.2121e-01,2957
6374,2.2099e-01,2957
6375,2.2077e-01,2957
6376,2.2054e-01,2957
6377,2.2032e-01,2957
6378,2.2010e-01,2957
6379,2.1988e-01,2957
6380,2.1966e-01,2957
6381,2.1944e-01,2957
6382,2.1922e-01,2957
6383,2.1901e-01,2957
6384,2.1879e-01,2957
6385,2.1857e-01,2957
6386,2.1835e-01,2957
6387,2.1813e-01,2957
6388,2.1791e-01,2957
6389,2.1769e-01,2957
6390,2.1748e-01,2957
6391,2.1726e-01,2957
6392,2.1704e-01,2957
6393,2.1683e-01,2957
6394,2.1661e-01,2957
6395,2.1639e-01,2957
6396,2.1618e-01,2957
6397,2.1596e-01,2957
6398,2.1574e-01,2957
6399,2.1553e-01,2957
6400,2.1531e-01,2957
6401,2.1510e-01,2957
6402,2.1488e-01,2957
6403,2.1467e-01,2957
6404,2.1445e-01,2957
6405,2.1424e-01,2957
6406,2.1402e-01,2957
6407,2.1381e-01,2957
6408,2.1360e-01,2957
6409,2.1338e-01,2957
6410,2.1317e-01,2957
6411,2.1296e-01,2957
6412,2.1274e-01,2957
6413,2.1253e-01,2957
6414,2.1232e-01,2957
6415,2.1210e-01,2957
6416,2.1189e-01,2957
6417,2.1168e-01,2957
6418,2.1147e-01,2957
6419,2.1126e-01,2957
6420,2.1105e-01,2957
6421,2.1084e-01,2957
6422,2.1062e-01,2957
6423,2.1041e-01,2957
6424,2.1020e-01,2957
6425,2.0999e-01,2957
6426,2.0978e-01,2957
6427,2.0957e-01,2957
6428,2.0936e-01,2957
6429,2.0915e-01,2957
6430,2.0895e-01,2957
6431,2.0874e-01,2957
6432,2.0853e-01,2957
6433,2.0832e-01,2957
6434,2.0811e-01,2957
6435,2.0790e-01,2957
6436,2.0769e-01,2957
6437,2.0749e-01,2957
6438,2.0728e-01,2957
6439,2.0707e-01,2957
6440,2.0687e-01,2957
6441,2.0666e-01,2957
6442,2.0645e-01,2957
6443,2.0625e-01,2957
6444,2.0604e-01,2957
6445,2.0583e-01,2957
6446,2.0563e-01,2957
6447,2.0542e-01,2957
6448,2.0522e-01,2957
6449,2.0501e-01,2957
6450,2.0481e-01,2957
6451,2.0460e-01,2957
6452,2.0440e-01,2957
6453,2.0419e-01,2957
6454,2.0399e-01,2957
6455,2.0378e-01,2957
6456,2.0358e-01,2957
6457,2.0338e-01,2957
6458,2.0317e-01,2957
6459,2.0297e-01,2957
6460,2.0277e-01,2957
6461,2.0256e-01,2957
6462,2.0236e-01,2957
6463,2.0216e-01,2957
6464,2.0196e-01,2957
6465,2.0176e-01,2957
6466,2.0155e-01,2957
6467,2.0135e-01,2957
6468,2.0115e-01,2957
6469,2.0095e-01,2957
6470,2.0075e-01,2957
6471,2.0055e-01,2957
6472,2.0035e-01,2957
6473,2.0015e-01,2957
6474,1.9995e-01,2957
6475,1.9975e-01,2957
6476,1.9955e-01,2957
6477,1.9935e-01,2957
6478,1.9915e-01,2957
6479,1.9895e-01,2957
6480,1.9875e-01,2957
6481,1.9855e-01,2957
6482,1.9835e-01,2957
6483,1.9815e-01,2957
6484,1.9796e-01,2957
6485,1.9776e-01,2957
6486,1.9756e-01,2957
6487,1.9736e-01,2957
6488,1.9717e-01,2957
6489,1.9697e-01,2957
6490,1.9677e-01,2957
6491,1.9657e-01,2957
6492,1.9638e-01,2957
6493,1.9618e-01,2957
6494,1.9599e-01,2957
6495,1.9579e-01,2957
6496,1.9559e-01,2957
6497,1.9540e-01,2957
6498,1.9520e-01,2957
6499,1.9501e-01,2957
6500,1.9481e-01,2957
6501,1.9462e-01,2957
6502,1.9442e-01,2957
6503,1.9423e-01,2957
6504,1.9403e-01,2957
6505,1.9384e-01,2957
6506,1.9365e-01,2957
6507,1.9345e-01,2957
6508,1.9326e-01,2957
6509,1.9307e-01,2957
6510,1.9287e-01,2957
6511,1.9268e-01,2957
6512,1.9249e-01,2957
6513,1.9230e-01,2957
6514,1.9210e-01,2957
6515,1.9191e-01,2957
6516,1.9172e-01,2957
6517,1.9153e-01,2957
6518,1.9134e-01,2957
6519,1.9114e-01,2957
6520,1.9095e-01,2957
6521,1.9076e-01,2957
6522,1.9057e-01,2957
6523,1.9038e-01,2957
6524,1.9019e-01,2957
6525,1.9000e-01,2957
6526,1.8981e-01,2957
6527,1.8962e-01,2957
6528,1.8943e-01,2957
6529,1.8924e-01,2957
6530,1.8905e-01,2957
6531,1.8886e-01,2957
6532,1.8867e-01,2957
6533,1.8849e-01,2957
6534,1.8830e-01,2957
6535,1.8811e-01,2957
6536,1.8792e-01,2957
6537,1.8773e-01,2957
6538,1.8754e-01,2957
6539,1.8736e-01,2957
6540,1.8717e-01,2957
6541,1.8698e-01,2957
6542,1.8680e-01,2957
6543,1.8661e-01,2957
6544,1.8642e-01,2957
6545,1.8624e-01,2957
6546,1.8605e-01,2957
6547,1.8586e-01,2957
6548,1.8568e-01,2957
6549,1.8549e-01,2957
6550,1.8531e-01,2957
6551,1.8512e-01,2957
6552,1.8494e-01,2957
6553,1.8475e-01,2957
6554,1.8457e-01,2957
6555,1.8438e-01,2957
6556,1.8420e-01,2957
6557,1.8401e-01,2957
6558,1.8383e-01,2957
6559,1.8365e-01,2957
6560,1.8346e-01,2957
6561,1.8328e-01,2957
6562,1.8310e-01,2957
6563,1.8291e-01,2957
6564,1.8273e-01,2957
6565,1.8255e-01,2957
6566,1.8236e-01,2957
6567,1.8218e-01,2957
6568,1.8200e-01,2957
6569,1.8182e-01,2957
6570,1.8164e-01,2957
6571,1.8145e-01,2957
6572,1.8127e-01,2957
6573,1.8109e-01,2957
6574,1.8091e-01,2957
6575,1.8073e-01,2957
6576,1.8055e-01,2957
6577,1.8037e-01,2957
6578,1.8019e-01,2957
6579,1.8001e-01,2957
6580,1.7983e-01,2957
6581,1.7965e-01,2957
6582,1.7947e-01,2957
6583,1.7929e-01,2957
6584,1.7911e-01,2957
6585,1.7893e-01,2957
6586,1.7875e-01,2957
6587,1.7857e-01,2957
6588,1.7839e-01,2957
6589,1.7822e-01,2957
6590,1.7804e-01,2957
6591,1.7786e-01,2957
6592,1.7768e-01,2957
6593,1.7750e-01,2957
6594,1.7733e-01,2957
6595,1.7715e-01,2957
6596,1.7697e-01,2957
6597,1.7679e-01,2957
6598,1.7662e-01,2957
6599,1.7644e-01,2957
6600,1.7626e-01,2957
6601,1.7609e-01,2957
6602,1.7591e-01,2957
6603,1.7574e-01,2957
6604,1.7556e-01,2957
6605,1.7539e-01,2957
6606,1.7521e-01,2957
6607,1.7503e-01,2957
6608,1.7486e-01,2957
6609,1.7468e-01,2957
6610,1.7451e-01,2957
6611,1.7434e-01,2957
6612,1.7416e-01,2957
6613,1.7399e-01,2957
6614,1.7381e-01,2957
6615,1.7364e-01,2957
6616,1.7347e-01,2957
6617,1.7329e-01,2957
6618,1.7312e-01,2957
6619,1.7295e-01,2957
6620,1.7277e-01,2957
6621,1.7260e-01,2957
6622,1.7243e-01,2957
6623,1.7226e-01,2957
6624,1.7208e-01,2957
6625,1.7191e-01,2957
6626,1.7174e-01,2957
6627,1.7157e-01,2957
6628,1.7140e-01,2957
6629,1.7122e-01,2957
6630,1.7105e-01,2957
6631,1.7088e-01,2957
6632,1.7071e-01,2957
6633,1.7054e-01,2957
6634,1.7037e-01,2957
6635,1.7020e-01,2957
6636,1.7003e-01,2957
6637,1.6986e-01,2957
6638,1.6969e-01,2957
6639,1.6952e-01,2957
6640,1.6935e-01,2957
6641,1.6918e-01,2957
6642,1.6901e-01,2957
6643,1.6884e-01,2957
6644,1.6867e-01,2957
6645,1.6850e-01,2957
6646,1.6834e-01,2957
6647,1.6817e-01,2957
6648,1.6800e-01,2957
6649,1.6783e-01,2957
6650,1.6766e-01,2957
6651,1.6750e-01,2957
6652,1.6733e-01,2957
6653,1.6716e-01,2957
6654,1.6699e-01,2957
6655,1.6683e-01,2957
6656,1.6666e-01,2957
6657,1.6649e-01,2957
6658,1.6633e-01,2957
6659,1.6616e-01,2957
6660,1.6599e-01,2957
6661,1.6583e-01,2957
6662,1.6566e-01,2957
6663,1.6550e-01,2957
6664,1.6533e-01,2957
6665,1.6517e-01,2957
6666,1.6500e-01,2957
6667,1.6484e-01,2957
6668,1.6467e-01,2957
6669,1.6451e-01,2957
6670,1.6434e-01,2957
6671,1.6418e-01,2957
6672,1.6401e-01,2957
6673,1.6385e-01,2957
6674,1.6369e-01,2957
6675,1.6352e-01,2957
6676,1.6336e-01,2957
6677,1.6320e-01,2957
6678,1.6303e-01,2957
6679,1.6287e-01,2957
6680,1.6271e-01,2957
6681,1.6254e-01,2957
6682,1.6238e-01,2957
6683,1.6222e-01,2957
6684,1.6206e-01,2957
6685,1.6189e-01,2957
6686,1.6173e-01,2957
6687,1.6157e-01,2957
6688,1.6141e-01,2957
6689,1.6125e-01,2957
6690,1.6109e-01,2957
6691,1.6093e-01,2957
6692,1.6076e-01,2957
6693,1.6060e-01,2957
6694,1.6044e-01,2957
6695,1.6028e-01,2957
6696,1.6012e-01,2957
6697,1.5996e-01,2957
6698,1.5980e-01,2957
6699,1.5964e-01,2957
6700,1.5948e-01,2957
6701,1.5932e-01,2957
6702,1.5916e-01,2957
6703,1.5901e-01,2957
6704,1.5885e-01,2957
6705,1.5869e-01,2957
6706,1.5853e-01,2957
6707,1.5837e-01,2957
6708,1.5821e-01,2957
6709,1.5805e-01,2957
6710,1.5790e-01,2957
6711,1.5774e-01,2957
6712,1.5758e-01,2957
6713,1.5742e-01,2957
6714,1.5726e-01,2957
6715,1.5711e-01,2957
6716,1.5695e-01,2957
6717,1.5679e-01,2957
6718,1.5664e-01,2957
6719,1.5648e-01,2957
6720,1.5632e-01,2957
6721,1.5617e-01,2957
6722,1.5601e-01,2957
6723,1.5585e-01,2957
6724,1.5570e-01,2957
6725,1.5554e-01,2957
6726,1.5539e-01,2957
6727,1.5523e-01,2957
6728,1.5508e-01,2957
6729,1.5492e-01,2957
6730,1.5477e-01,2957
6731,1.5461e-01,2957
6732,1.5446e-01,2957
6733,1.5430e-01,2957
6734,1.5415e-01,2957
6735,1.5399e-01,2957
6736,1.5384e-01,2957
6737,1.5369e-01,2957
6738,1.5353e-01,2957
6739,1.5338e-01,2957
6740,1.5323e-01,2957
6741,1.5307e-01,2957
6742,1.5292e-01,2957
6743,1.5277e-01,2957
6744,1.5261e-01,2957
6745,1.5246e-01,2957
6746,1.5231e-01,2957
6747,1.5216e-01,2957
6748,1.5201e-01,2957
6749,1.5185e-01,2957
6750,1.5170e-01,2957
6751,1.5155e-01,2957
6752,1.5140e-01,2957
6753,1.5125e-01,2957
6754,1.5110e-01,2957
6755,1.5094e-01,2957
6756,1.5079e-01,2957
6757,1.5064e-01,2957
6758,1.5049e-01,2957
6759,1.5034e-01,2957
6760,1.5019e-01,2957
6761,1.5004e-01,2957
6762,1.4989e-01,2957
6763,1.4974e-01,2957
6764,1.4959e-01,2957
6765,1.4944e-01,2957
6766,1.4929e-01,2957
6767,1.4914e-01,2957
6768,1.4899e-01,2957
6769,1.4884e-01,2957
6770,1.4870e-01,2957
6771,1.4855e-01,2957
6772,1.4840e-01,2957
6773,1.4825e-01,2957
6774,1.4810e-01,2957
6775,1.4795e-01,2957
6776,1.4781e-01,2957
6777,1.4766e-01,2957
6778,1.4751e-01,2957
6779,1.4736e-01,2957
6780,1.4722e-01,2957
6781,1.4707e-01,2957
6782,1.4692e-01,2957
6783,1.4677e-01,2957
6784,1.4663e-01,2957
6785,1.4648e-01,2957
6786,1.4633e-01,2957
6787,1.4619e-01,2957
6788,1.4604e-01,2957
6789,1.4590e-01,2957
6790,1.4575e-01,2957
6791,1.4560e-01,2957
6792,1.4546e-01,2957
6793,1.4531e-01,2957
6794,1.4517e-01,2957
6795,1.4502e-01,2957
6796,1.4488e-01,2957
6797,1.4473e-01,2957
6798,1.4459e-01,2957
6799,1.4444e-01,2957
6800,1.4430e-01,2957
6801,1.4415e-01,2957
6802,1.4401e-01,2957
6803,1.4387e-01,2957
6804,1.4372e-01,2957
6805,1.4358e-01,2957
6806,1.4344e-01,2957
6807,1.4329e-01,2957
6808,1.4315e-01,2957
6809,1.4301e-01,2957
6810,1.4286e-01,2957
6811,1.4272e-01,2957
6812,1.4258e-01,2957
6813,1.4243e-01,2957
6814,1.4229e-01,2957
6815,1.4215e-01,2957
6816,1.4201e-01,2957
6817,1.4187e-01,2957
6818,1.4172e-01,2957
6819,1.4158e-01,2957
6820,1.4144e-01,2957
6821,1.4130e-01,2957
6822,1.4116e-01,2957
6823,1.4102e-01,2957
6824,1.4088e-01,2957
6825,1.4073e-01,2957
6826,1.4059e-01,2957
6827,1.4045e-01,2957
6828,1.4031e-01,2957
6829,1.4017e-01,2957
6830,1.4003e-01,2957
6831,1.3989e-01,2957
6832,1.3975e-01,2957
6833,1.3961e-01,2957
6834,1.3947e-01,2957
6835,1.3933e-01,2957
6836,1.3919e-01,2957
6837,1.3905e-01,2957
6838,1.3892e-01,2957
6839,1.3878e-01,2957
6840,1.3864e-01,2957
6841,1.3850e-01,2957
6842,1.3836e-01,2957
6843,1.3822e-01,2957
6844,1.3808e-01,2957
6845,1.3795e-01,2957
6846,1.3781e-01,2957
6847,1.3767e-01,2957
6848,1.3753e-01,2957
6849,1.3740e-01,2957
6850,1.3726e-01,2957
6851,1.3712e-01,2957
6852,1.3698e-01,2957
6853,1.3685e-01,2957
6854,1.3671e-01,2957
6855,1.3657e-01,2957
6856,1.3644e-01,2957
6857,1.3630e-01,2957
6858,1.3616e-01,2957
6859,1.3603e-01,2957
6860,1.3589e-01,2957
6861,1.3576e-01,2957
6862,1.3562e-01,2957
6863,1.3548e-01,2957
6864,1.3535e-01,2957
6865,1.3521e-01,2957
6866,1.3508e-01,2957
6867,1.3494e-01,2957
6868,1.3481e-01,2957
6869,1.3467e-01,2957
6870,1.3454e-01,2957
6871,1.3440e-01,2957
6872,1.3427e-01,2957
6873,1.3414e-01,2957
6874,1.3400e-01,2957
6875,1.3387e-01,2957
6876,1.3373e-01,2957
6877,1.3360e-01,2957
6878,1.3347e-01,2957
6879,1.3333e-01,2957
6880,1.3320e-01,2957
6881,1.3307e-01,2957
6882,1.3293e-01,2957
6883,1.3280e-01,2957
6884,1.3267e-01,2957
6885,1.3253e-01,2957
6886,1.3240e-01,2957
6887,1.3227e-01,2957
6888,1.3214e-01,2957
6889,1.3201e-01,2957
6890,1.3187e-01,2957
6891,1.3174e-01,2957
6892,1.3161e-01,2957
6893,1.3148e-01,2957
6894,1.3135e-01,2957
6895,1.3122e-01,2957
6896,1.3108e-01,2957
6897,1.3095e-01,2957
6898,1.3082e-01,2957
6899,1.3069e-01,2957
6900,1.3056e-01,2957
6901,1.3043e-01,2957
6902,1.3030e-01,2957
6903,1.3017e-01,2957
6904,1.3004e-01,2957
6905,1.2991e-01,2957
6906,1.2978e-01,2957
6907,1.2965e-01,2957
6908,1.2952e-01,2957
6909,1.2939e-01,2957
6910,1.2926e-01,2957
6911,1.2913e-01,2957
6912,1.2900e-01,2957
6913,1.2887e-01,2957
6914,1.2874e-01,2957
6915,1.2862e-01,2957
6916,1.2849e-01,2957
6917,1.2836e-01,2957
6918,1.2823e-01,2957
6919,1.2810e-01,2957
6920,1.2797e-01,2957
6921,1.2785e-01,2957
6922,1.2772e-01,2957
6923,1.2759e-01,2957
6924,1.2746e-01,2957
6925,1.2734e-01,2957
6926,1.2721e-01,2957
6927,1.2708e-01,2957
6928,1.2695e-01,2957
6929,1.2683e-01,2957
6930,1.2670e-01,2957
6931,1.2657e-01,2957
6932,1.2645e-01,2957
6933,1.2632e-01,2957
6934,1.2619e-01,2957
6935,1.2607e-01,2957
6936,1.2594e-01,2957
6937,1.2582e-01,2957
6938,1.2569e-01,2957
6939,1.2556e-01,2957
6940,1.2544e-01,2957
6941,1.2531e-01,2957
6942,1.2519e-01,2957
6943,1.2506e-01,2957
6944,1.2494e-01,2957
6945,1.2481e-01,2957
6946,1.2469e-01,2957
6947,1.2456e-01,2957
6948,1.2444e-01,2957
6949,1.2431e-01,2957
6950,1.2419e-01,2957
6951,1.2407e-01,2957
6952,1.2394e-01,2957
6953,1.2382e-01,2957
6954,1.2369e-01,2957
6955,1.2357e-01,2957
6956,1.2345e-01,2957
6957,1.2332e-01,2957
6958,1.2320e-01,2957
6959,1.2308e-01,2957
6960,1.2295e-01,2957
6961,1.2283e-01,2957
6962,1.2271e-01,2957
6963,1.2259e-01,2957
6964,1.2246e-01,2957
6965,1.2234e-01,2957
6966,1.2222e-01,2957
6967,1.2210e-01,2957
6968,1.2197e-01,2957
6969,1.2185e-01,2957
6970,1.2173e-01,2957
6971,1.2161e-01,2957
6972,1.2149e-01,2957
6973,1.2136e-01,2957
6974,1.2124e-01,2957
6975,1.2112e-01,2957
6976,1.2100e-01,2957
6977,1.2088e-01,2957
6978,1.2076e-01,2957
6979,1.2064e-01,2957
6980,1.2052e-01,2957
6981,1.2040e-01,2957
6982,1.2028e-01,2957
6983,1.2016e-01,2957
6984,1.2004e-01,2957
6985,1.1992e-01,2957
6986,1.1980e-01,2957
6987,1.1968e-01,2957
6988,1.1956e-01,2957
6989,1.1944e-01,2957
6990,1.1932e-01,2957
6991,1.1920e-01,2957
6992,1.1908e-01,2957
6993,1.1896e-01,2957
6994,1.1884e-01,2957
6995,1.1872e-01,2957
6996,1.1860e-01,2957
6997,1.1849e-01,2957
6998,1.1837e-01,2957
6999,1.1825e-01,2957
7000,1.1813e-01,2957
7001,1.1801e-01,2957
7002,1.1789e-01,2957
7003,1.1778e-01,2957
7004,1.1766e-01,2957
7005,1.1754e-01,2957
7006,1.1742e-01,2957
7007,1.1731e-01,2957
7008,1.1719e-01,2957
7009,1.1707e-01,2957
7010,1.1695e-01,2957
7011,1.1684e-01,2957
7012,1.1672e-01,2957
7013,1.1660e-01,2957
7014,1.1649e-01,2957
7015,1.1637e-01,2957
7016,1.1625e-01,2957
7017,1.1614e-01,2957
7018,1.1602e-01,2957
7019,1.1591e-01,2957
7020,1.1579e-01,2957
7021,1.1567e-01,2957
7022,1.1556e-01,2957
7023,1.1544e-01,2957
7024,1.1533e-01,2957
7025,1.1521e-01,2957
7026,1.1510e-01,2957
7027,1.1498e-01,2957
7028,1.1487e-01,2957
7029,1.1475e-01,2957
7030,1.1464e-01,2957
7031,1.1452e-01,2957
7032,1.1441e-01,2957
7033,1.1429e-01,2957
7034,1.1418e-01,2957
7035,1.1407e-01,2957
7036,1.1395e-01,2957
7037,1.1384e-01,2957
7038,1.1372e-01,2957
7039,1.1361e-01,2957
7040,1.1350e-01,2957
7041,1.1338e-01,2957
7042,1.1327e-01,2957
7043,1.1316e-01,2957
7044,1.1304e-01,2957
7045,1.1293e-01,2957
7046,1.1282e-01,2957
7047,1.1270e-01,2957
7048,1.1259e-01,2957
7049,1.1248e-01,2957
7050,1.1237e-01,2957
7051,1.1225e-01,2957
7052,1.1214e-01,2957
