Iteration,Temperature,CurrentCost d198
3306,5.1609e+00,16029
3307,5.1557e+00,16030
3308,5.1506e+00,16058
3309,5.1454e+00,16058
3310,5.1403e+00,16047
3311,5.1351e+00,16054
3312,5.1300e+00,16027
3313,5.1249e+00,16019
3314,5.1197e+00,16024
3315,5.1146e+00,16013
3316,5.1095e+00,16006
3317,5.1044e+00,16006
3318,5.0993e+00,16021
3319,5.0942e+00,16032
3320,5.0891e+00,16032
3321,5.0840e+00,16018
3322,5.0789e+00,16018
3323,5.0738e+00,16035
3324,5.0688e+00,16020
3325,5.0637e+00,16017
3326,5.0586e+00,16019
3327,5.0536e+00,16018
3328,5.0485e+00,16018
3329,5.0435e+00,16019
3330,5.0384e+00,16019
3331,5.0334e+00,16023
3332,5.0284e+00,16038
3333,5.0233e+00,16036
3334,5.0183e+00,16036
3335,5.0133e+00,16030
3336,5.0083e+00,16030
3337,5.0033e+00,16025
3338,4.9983e+00,16024
3339,4.9933e+00,16026
3340,4.9883e+00,16031
3341,4.9833e+00,16031
3342,4.9783e+00,16063
3343,4.9733e+00,16063
3344,4.9683e+00,16050
3345,4.9634e+00,16048
3346,4.9584e+00,16076
3347,4.9535e+00,16029
3348,4.9485e+00,16029
3349,4.9436e+00,16010
3350,4.9386e+00,16016
3351,4.9337e+00,16011
3352,4.9287e+00,16012
3353,4.9238e+00,16012
3354,4.9189e+00,16034
3355,4.9140e+00,16048
3356,4.9091e+00,16025
3357,4.9041e+00,16026
3358,4.8992e+00,16023
3359,4.8943e+00,16008
3360,4.8894e+00,16031
3361,4.8846e+00,16040
3362,4.8797e+00,16036
3363,4.8748e+00,16021
3364,4.8699e+00,16013
3365,4.8650e+00,16011
3366,4.8602e+00,15997
3367,4.8553e+00,15997
3368,4.8505e+00,15994
3369,4.8456e+00,15990
3370,4.8408e+00,15990
3371,4.8359e+00,15994
3372,4.8311e+00,16005
3373,4.8263e+00,16020
3374,4.8214e+00,15998
3375,4.8166e+00,15994
3376,4.8118e+00,16003
3377,4.8070e+00,15995
3378,4.8022e+00,15985
3379,4.7974e+00,15984
3380,4.7926e+00,15981
3381,4.7878e+00,15989
3382,4.7830e+00,16001
3383,4.7782e+00,16000
3384,4.7734e+00,16019
3385,4.7687e+00,16015
3386,4.7639e+00,16017
3387,4.7591e+00,16017
3388,4.7544e+00,16017
3389,4.7496e+00,16035
3390,4.7449e+00,16035
3391,4.7401e+00,16015
3392,4.7354e+00,16005
3393,4.7306e+00,16005
3394,4.7259e+00,16005
3395,4.7212e+00,16006
3396,4.7165e+00,16006
3397,4.7118e+00,16003
3398,4.7070e+00,16003
3399,4.7023e+00,15999
3400,4.6976e+00,16000
3401,4.6929e+00,16000
3402,4.6882e+00,15999
3403,4.6836e+00,15995
3404,4.6789e+00,16000
3405,4.6742e+00,16003
3406,4.6695e+00,15998
3407,4.6648e+00,15999
3408,4.6602e+00,15999
3409,4.6555e+00,15998
3410,4.6509e+00,16006
3411,4.6462e+00,16014
3412,4.6416e+00,16004
3413,4.6369e+00,15987
3414,4.6323e+00,15987
3415,4.6277e+00,15999
3416,4.6230e+00,15992
3417,4.6184e+00,15996
3418,4.6138e+00,15996
3419,4.6092e+00,15996
3420,4.6046e+00,15983
3421,4.6000e+00,15985
3422,4.5954e+00,15985
3423,4.5908e+00,15985
3424,4.5862e+00,15981
3425,4.5816e+00,15981
3426,4.5770e+00,15981
3427,4.5724e+00,16008
3428,4.5679e+00,16003
3429,4.5633e+00,16003
3430,4.5587e+00,15999
3431,4.5542e+00,16026
3432,4.5496e+00,16025
3433,4.5451e+00,16026
3434,4.5405e+00,16041
3435,4.5360e+00,16048
3436,4.5314e+00,16029
3437,4.5269e+00,16022
3438,4.5224e+00,16024
3439,4.5179e+00,16007
3440,4.5133e+00,16007
3441,4.5088e+00,16023
3442,4.5043e+00,16019
3443,4.4998e+00,16006
3444,4.4953e+00,16030
3445,4.4908e+00,16058
3446,4.4863e+00,16087
3447,4.4818e+00,16066
3448,4.4774e+00,16066
3449,4.4729e+00,16066
3450,4.4684e+00,16089
3451,4.4639e+00,16055
3452,4.4595e+00,16062
3453,4.4550e+00,16069
3454,4.4506e+00,16041
3455,4.4461e+00,16031
3456,4.4417e+00,16036
3457,4.4372e+00,16044
3458,4.4328e+00,16044
3459,4.4284e+00,16022
3460,4.4239e+00,16030
3461,4.4195e+00,16046
3462,4.4151e+00,16060
3463,4.4107e+00,16055
3464,4.4063e+00,16037
3465,4.4019e+00,16049
3466,4.3975e+00,16045
3467,4.3931e+00,16030
3468,4.3887e+00,16070
3469,4.3843e+00,16069
3470,4.3799e+00,16071
3471,4.3755e+00,16071
3472,4.3711e+00,16028
3473,4.3668e+00,16031
3474,4.3624e+00,16034
3475,4.3580e+00,16014
3476,4.3537e+00,16020
3477,4.3493e+00,16020
3478,4.3450e+00,16023
3479,4.3406e+00,16022
3480,4.3363e+00,16019
3481,4.3320e+00,16019
3482,4.3276e+00,16037
3483,4.3233e+00,16037
3484,4.3190e+00,16064
3485,4.3147e+00,16079
3486,4.3103e+00,16071
3487,4.3060e+00,16056
3488,4.3017e+00,16048
3489,4.2974e+00,16035
3490,4.2931e+00,16035
3491,4.2888e+00,16035
3492,4.2845e+00,16070
3493,4.2803e+00,16045
3494,4.2760e+00,16045
3495,4.2717e+00,16034
3496,4.2674e+00,16024
3497,4.2632e+00,16024
3498,4.2589e+00,16046
3499,4.2546e+00,16037
3500,4.2504e+00,16042
3501,4.2461e+00,16044
3502,4.2419e+00,16038
3503,4.2376e+00,16042
3504,4.2334e+00,16007
3505,4.2292e+00,16005
3506,4.2249e+00,15992
3507,4.2207e+00,15992
3508,4.2165e+00,15988
3509,4.2123e+00,15989
3510,4.2081e+00,15989
3511,4.2039e+00,15983
3512,4.1997e+00,15987
3513,4.1955e+00,15987
3514,4.1913e+00,15987
3515,4.1871e+00,15980
3516,4.1829e+00,15980
3517,4.1787e+00,15980
3518,4.1745e+00,15986
3519,4.1703e+00,15975
3520,4.1662e+00,15975
3521,4.1620e+00,15978
3522,4.1578e+00,15979
3523,4.1537e+00,15979
3524,4.1495e+00,15979
3525,4.1454e+00,15979
3526,4.1412e+00,15979
3527,4.1371e+00,15979
3528,4.1330e+00,15978
3529,4.1288e+00,15992
3530,4.1247e+00,15989
3531,4.1206e+00,16008
3532,4.1165e+00,16005
3533,4.1123e+00,16005
3534,4.1082e+00,15997
3535,4.1041e+00,15989
3536,4.1000e+00,15992
3537,4.0959e+00,15985
3538,4.0918e+00,16001
3539,4.0877e+00,15989
3540,4.0836e+00,15989
3541,4.0796e+00,15986
3542,4.0755e+00,15994
3543,4.0714e+00,15994
3544,4.0673e+00,15994
3545,4.0633e+00,15994
3546,4.0592e+00,15997
3547,4.0551e+00,15996
3548,4.0511e+00,15996
3549,4.0470e+00,15996
3550,4.0430e+00,15990
3551,4.0389e+00,15986
3552,4.0349e+00,15981
3553,4.0309e+00,15981
3554,4.0268e+00,15982
3555,4.0228e+00,15989
3556,4.0188e+00,15989
3557,4.0148e+00,15989
3558,4.0108e+00,15989
3559,4.0067e+00,15993
3560,4.0027e+00,15986
3561,3.9987e+00,15984
3562,3.9947e+00,15984
3563,3.9907e+00,15984
3564,3.9868e+00,15984
3565,3.9828e+00,15988
3566,3.9788e+00,15988
3567,3.9748e+00,15988
3568,3.9708e+00,15989
3569,3.9669e+00,15988
3570,3.9629e+00,15987
3571,3.9589e+00,15987
3572,3.9550e+00,15988
3573,3.9510e+00,16004
3574,3.9471e+00,16004
3575,3.9431e+00,16010
3576,3.9392e+00,16014
3577,3.9352e+00,16003
3578,3.9313e+00,16009
3579,3.9274e+00,16009
3580,3.9234e+00,15996
3581,3.9195e+00,15996
3582,3.9156e+00,15999
3583,3.9117e+00,16007
3584,3.9078e+00,16000
3585,3.9039e+00,16006
3586,3.9000e+00,16012
3587,3.8961e+00,16004
3588,3.8922e+00,16000
3589,3.8883e+00,16000
3590,3.8844e+00,16000
3591,3.8805e+00,16000
3592,3.8766e+00,15997
3593,3.8727e+00,15996
3594,3.8689e+00,15997
3595,3.8650e+00,16001
3596,3.8611e+00,16001
3597,3.8573e+00,16002
3598,3.8534e+00,15997
3599,3.8496e+00,15999
3600,3.8457e+00,16037
3601,3.8419e+00,16037
3602,3.8380e+00,16037
3603,3.8342e+00,16029
3604,3.8304e+00,16022
3605,3.8265e+00,16021
3606,3.8227e+00,16013
3607,3.8189e+00,16013
3608,3.8151e+00,16010
3609,3.8112e+00,16006
3610,3.8074e+00,16006
3611,3.8036e+00,16008
3612,3.7998e+00,15998
3613,3.7960e+00,15998
3614,3.7922e+00,16002
3615,3.7884e+00,15992
3616,3.7846e+00,15988
3617,3.7809e+00,15988
3618,3.7771e+00,15988
3619,3.7733e+00,15984
3620,3.7695e+00,15984
3621,3.7658e+00,15987
3622,3.7620e+00,15986
3623,3.7582e+00,15986
3624,3.7545e+00,16005
3625,3.7507e+00,16008
3626,3.7470e+00,16007
3627,3.7432e+00,16007
3628,3.7395e+00,15997
3629,3.7357e+00,16001
3630,3.7320e+00,15995
3631,3.7283e+00,15978
3632,3.7245e+00,15978
3633,3.7208e+00,15978
3634,3.7171e+00,15978
3635,3.7134e+00,15982
3636,3.7097e+00,15982
3637,3.7060e+00,15982
3638,3.7022e+00,15992
3639,3.6985e+00,15979
3640,3.6948e+00,15998
3641,3.6912e+00,15998
3642,3.6875e+00,16009
3643,3.6838e+00,16005
3644,3.6801e+00,16002
3645,3.6764e+00,16014
3646,3.6727e+00,16012
3647,3.6691e+00,15996
3648,3.6654e+00,15997
3649,3.6617e+00,15997
3650,3.6581e+00,15997
3651,3.6544e+00,15997
3652,3.6508e+00,15994
3653,3.6471e+00,15989
3654,3.6435e+00,15989
3655,3.6398e+00,15989
3656,3.6362e+00,15989
3657,3.6325e+00,15981
3658,3.6289e+00,15988
3659,3.6253e+00,15990
3660,3.6216e+00,15988
3661,3.6180e+00,15985
3662,3.6144e+00,15985
3663,3.6108e+00,15987
3664,3.6072e+00,15987
3665,3.6036e+00,15989
3666,3.6000e+00,15989
3667,3.5964e+00,15996
3668,3.5928e+00,15994
3669,3.5892e+00,15995
3670,3.5856e+00,15994
3671,3.5820e+00,15992
3672,3.5784e+00,15993
3673,3.5748e+00,15993
3674,3.5713e+00,15990
3675,3.5677e+00,15986
3676,3.5641e+00,15986
3677,3.5606e+00,15986
3678,3.5570e+00,15986
3679,3.5535e+00,15993
3680,3.5499e+00,15992
3681,3.5463e+00,15993
3682,3.5428e+00,15993
3683,3.5393e+00,15992
3684,3.5357e+00,15992
3685,3.5322e+00,15992
3686,3.5287e+00,15993
3687,3.5251e+00,15993
3688,3.5216e+00,15993
3689,3.5181e+00,15993
3690,3.5146e+00,15993
3691,3.5110e+00,15993
3692,3.5075e+00,15993
3693,3.5040e+00,15989
3694,3.5005e+00,15994
3695,3.4970e+00,15994
3696,3.4935e+00,15994
3697,3.4900e+00,15995
3698,3.4865e+00,15983
3699,3.4831e+00,15981
3700,3.4796e+00,15981
3701,3.4761e+00,15983
3702,3.4726e+00,15983
3703,3.4691e+00,15983
3704,3.4657e+00,15981
3705,3.4622e+00,15985
3706,3.4587e+00,15985
3707,3.4553e+00,15985
3708,3.4518e+00,15985
3709,3.4484e+00,15981
3710,3.4449e+00,15981
3711,3.4415e+00,15981
3712,3.4380e+00,15981
3713,3.4346e+00,15981
3714,3.4312e+00,15981
3715,3.4277e+00,15981
3716,3.4243e+00,15981
3717,3.4209e+00,15981
3718,3.4175e+00,15982
3719,3.4140e+00,15985
3720,3.4106e+00,15982
3721,3.4072e+00,15985
3722,3.4038e+00,15984
3723,3.4004e+00,15984
3724,3.3970e+00,15981
3725,3.3936e+00,15982
3726,3.3902e+00,15985
3727,3.3868e+00,15982
3728,3.3834e+00,15982
3729,3.3801e+00,15997
3730,3.3767e+00,15996
3731,3.3733e+00,15997
3732,3.3699e+00,15997
3733,3.3666e+00,15982
3734,3.3632e+00,15982
3735,3.3598e+00,15982
3736,3.3565e+00,15982
3737,3.3531e+00,15982
3738,3.3498e+00,15982
3739,3.3464e+00,15980
3740,3.3431e+00,15982
3741,3.3397e+00,15982
3742,3.3364e+00,15986
3743,3.3330e+00,15991
3744,3.3297e+00,15984
3745,3.3264e+00,15982
3746,3.3231e+00,15982
3747,3.3197e+00,15995
3748,3.3164e+00,15995
3749,3.3131e+00,15995
3750,3.3098e+00,15985
3751,3.3065e+00,15980
3752,3.3032e+00,15982
3753,3.2999e+00,15982
3754,3.2966e+00,15982
3755,3.2933e+00,15985
3756,3.2900e+00,15985
3757,3.2867e+00,15985
3758,3.2834e+00,15985
3759,3.2801e+00,15985
3760,3.2768e+00,15986
3761,3.2736e+00,15986
3762,3.2703e+00,15986
3763,3.2670e+00,15986
3764,3.2637e+00,15987
3765,3.2605e+00,15986
3766,3.2572e+00,15986
3767,3.2540e+00,15988
3768,3.2507e+00,15988
3769,3.2475e+00,15983
3770,3.2442e+00,15983
3771,3.2410e+00,15987
3772,3.2377e+00,15987
3773,3.2345e+00,15987
3774,3.2313e+00,15986
3775,3.2280e+00,15982
3776,3.2248e+00,15984
3777,3.2216e+00,15984
3778,3.2184e+00,15984
3779,3.2151e+00,15985
3780,3.2119e+00,15985
3781,3.2087e+00,15979
3782,3.2055e+00,15979
3783,3.2023e+00,15986
3784,3.1991e+00,15993
3785,3.1959e+00,15986
3786,3.1927e+00,15987
3787,3.1895e+00,15988
3788,3.1863e+00,15987
3789,3.1831e+00,15981
3790,3.1799e+00,15985
3791,3.1768e+00,15985
3792,3.1736e+00,15993
3793,3.1704e+00,15993
3794,3.1672e+00,15988
3795,3.1641e+00,15988
3796,3.1609e+00,15988
3797,3.1578e+00,15988
3798,3.1546e+00,15988
3799,3.1514e+00,15991
3800,3.1483e+00,15990
3801,3.1451e+00,15990
3802,3.1420e+00,15988
3803,3.1389e+00,16010
3804,3.1357e+00,16007
3805,3.1326e+00,16007
3806,3.1294e+00,16008
3807,3.1263e+00,16007
3808,3.1232e+00,16007
3809,3.1201e+00,16003
3810,3.1169e+00,16003
3811,3.1138e+00,15986
3812,3.1107e+00,15989
3813,3.1076e+00,15988
3814,3.1045e+00,15988
3815,3.1014e+00,15989
3816,3.0983e+00,15990
3817,3.0952e+00,15990
3818,3.0921e+00,15982
3819,3.0890e+00,15978
3820,3.0859e+00,15990
3821,3.0828e+00,15990
3822,3.0797e+00,15988
3823,3.0767e+00,15989
3824,3.0736e+00,15996
3825,3.0705e+00,15999
3826,3.0674e+00,16013
3827,3.0644e+00,16013
3828,3.0613e+00,16013
3829,3.0583e+00,16013
3830,3.0552e+00,16015
3831,3.0521e+00,15991
3832,3.0491e+00,16008
3833,3.0460e+00,16008
3834,3.0430e+00,16005
3835,3.0400e+00,16014
3836,3.0369e+00,16011
3837,3.0339e+00,16011
3838,3.0308e+00,16011
3839,3.0278e+00,16011
3840,3.0248e+00,15994
3841,3.0218e+00,15994
3842,3.0187e+00,15994
3843,3.0157e+00,15997
3844,3.0127e+00,15997
3845,3.0097e+00,15998
3846,3.0067e+00,15993
3847,3.0037e+00,15997
3848,3.0007e+00,15997
3849,2.9977e+00,15997
3850,2.9947e+00,16003
3851,2.9917e+00,16000
3852,2.9887e+00,16000
3853,2.9857e+00,15996
3854,2.9827e+00,15994
3855,2.9797e+00,16005
3856,2.9767e+00,16005
3857,2.9738e+00,16000
3858,2.9708e+00,16004
3859,2.9678e+00,16003
3860,2.9649e+00,15999
3861,2.9619e+00,16002
3862,2.9589e+00,16002
3863,2.9560e+00,16008
3864,2.9530e+00,16008
3865,2.9501e+00,16010
3866,2.9471e+00,16012
3867,2.9442e+00,16007
3868,2.9412e+00,15999
3869,2.9383e+00,16000
3870,2.9353e+00,16000
3871,2.9324e+00,15996
3872,2.9295e+00,16000
3873,2.9265e+00,16000
3874,2.9236e+00,16000
3875,2.9207e+00,15999
3876,2.9178e+00,15995
3877,2.9149e+00,15995
3878,2.9119e+00,15995
3879,2.9090e+00,16007
3880,2.9061e+00,15995
3881,2.9032e+00,15999
3882,2.9003e+00,16000
3883,2.8974e+00,16000
3884,2.8945e+00,16000
3885,2.8916e+00,16031
3886,2.8887e+00,16031
3887,2.8858e+00,16033
3888,2.8830e+00,16033
3889,2.8801e+00,16037
3890,2.8772e+00,16035
3891,2.8743e+00,16029
3892,2.8714e+00,16029
3893,2.8686e+00,16032
3894,2.8657e+00,16013
3895,2.8628e+00,16000
3896,2.8600e+00,16002
3897,2.8571e+00,16002
3898,2.8543e+00,16002
3899,2.8514e+00,16002
3900,2.8485e+00,16003
3901,2.8457e+00,16007
3902,2.8429e+00,16007
3903,2.8400e+00,16001
3904,2.8372e+00,15994
3905,2.8343e+00,15998
3906,2.8315e+00,16002
3907,2.8287e+00,15997
3908,2.8258e+00,15997
3909,2.8230e+00,15994
3910,2.8202e+00,15994
3911,2.8174e+00,15998
3912,2.8146e+00,15998
3913,2.8117e+00,16007
3914,2.8089e+00,15996
3915,2.8061e+00,15996
3916,2.8033e+00,15996
3917,2.8005e+00,15996
3918,2.7977e+00,15991
3919,2.7949e+00,15985
3920,2.7921e+00,15981
3921,2.7893e+00,15981
3922,2.7865e+00,15981
3923,2.7837e+00,15978
3924,2.7810e+00,15981
3925,2.7782e+00,15986
3926,2.7754e+00,15986
3927,2.7726e+00,15982
3928,2.7699e+00,15981
3929,2.7671e+00,15981
3930,2.7643e+00,15980
3931,2.7616e+00,15980
3932,2.7588e+00,15980
3933,2.7560e+00,15984
3934,2.7533e+00,15981
3935,2.7505e+00,15984
3936,2.7478e+00,15985
3937,2.7450e+00,15978
3938,2.7423e+00,15983
3939,2.7395e+00,15983
3940,2.7368e+00,15990
3941,2.7341e+00,15993
3942,2.7313e+00,15992
3943,2.7286e+00,15988
3944,2.7259e+00,15985
3945,2.7231e+00,15986
3946,2.7204e+00,15986
3947,2.7177e+00,15986
3948,2.7150e+00,15978
3949,2.7123e+00,15982
3950,2.7096e+00,15982
3951,2.7068e+00,15982
3952,2.7041e+00,15985
3953,2.7014e+00,15985
3954,2.6987e+00,15982
3955,2.6960e+00,15982
3956,2.6933e+00,15982
3957,2.6906e+00,15984
3958,2.6880e+00,15984
3959,2.6853e+00,15987
3960,2.6826e+00,15983
3961,2.6799e+00,15983
3962,2.6772e+00,15980
3963,2.6745e+00,15980
3964,2.6719e+00,15976
3965,2.6692e+00,15976
3966,2.6665e+00,15975
3967,2.6639e+00,15975
3968,2.6612e+00,15975
3969,2.6585e+00,15975
3970,2.6559e+00,15975
3971,2.6532e+00,15975
3972,2.6506e+00,15975
3973,2.6479e+00,15975
3974,2.6453e+00,15979
3975,2.6426e+00,15979
3976,2.6400e+00,15979
3977,2.6373e+00,15979
3978,2.6347e+00,15979
3979,2.6321e+00,15979
3980,2.6294e+00,15979
3981,2.6268e+00,15987
3982,2.6242e+00,15987
3983,2.6216e+00,15987
3984,2.6189e+00,15989
3985,2.6163e+00,15990
3986,2.6137e+00,15990
3987,2.6111e+00,15990
3988,2.6085e+00,15990
3989,2.6059e+00,15990
3990,2.6033e+00,15990
3991,2.6007e+00,15994
3992,2.5981e+00,15993
3993,2.5955e+00,15993
3994,2.5929e+00,15993
3995,2.5903e+00,15989
3996,2.5877e+00,15992
3997,2.5851e+00,15992
3998,2.5825e+00,15993
3999,2.5799e+00,15990
4000,2.5773e+00,15989
4001,2.5748e+00,15989
4002,2.5722e+00,15986
4003,2.5696e+00,15980
4004,2.5670e+00,15980
4005,2.5645e+00,15980
4006,2.5619e+00,15981
4007,2.5594e+00,15981
4008,2.5568e+00,15981
4009,2.5542e+00,15976
4010,2.5517e+00,15976
4011,2.5491e+00,15977
4012,2.5466e+00,15978
4013,2.5440e+00,15978
4014,2.5415e+00,15977
4015,2.5390e+00,15976
4016,2.5364e+00,15976
4017,2.5339e+00,15976
4018,2.5313e+00,15977
4019,2.5288e+00,15981
4020,2.5263e+00,15983
4021,2.5238e+00,15979
4022,2.5212e+00,15978
4023,2.5187e+00,15978
4024,2.5162e+00,15978
4025,2.5137e+00,15973
4026,2.5112e+00,15977
4027,2.5087e+00,15977
4028,2.5061e+00,15978
4029,2.5036e+00,15978
4030,2.5011e+00,15977
4031,2.4986e+00,15978
4032,2.4961e+00,15978
4033,2.4936e+00,15985
4034,2.4911e+00,15984
4035,2.4887e+00,15985
4036,2.4862e+00,15989
4037,2.4837e+00,15986
4038,2.4812e+00,15986
4039,2.4787e+00,15985
4040,2.4762e+00,15985
4041,2.4738e+00,15984
4042,2.4713e+00,15984
4043,2.4688e+00,15993
4044,2.4663e+00,15994
4045,2.4639e+00,15981
4046,2.4614e+00,15994
4047,2.4590e+00,15994
4048,2.4565e+00,15981
4049,2.4540e+00,15987
4050,2.4516e+00,15987
4051,2.4491e+00,15987
4052,2.4467e+00,15987
4053,2.4442e+00,15988
4054,2.4418e+00,15988
4055,2.4393e+00,15988
4056,2.4369e+00,15988
4057,2.4345e+00,15989
4058,2.4320e+00,15989
4059,2.4296e+00,15989
4060,2.4272e+00,15993
4061,2.4247e+00,15995
4062,2.4223e+00,15995
4063,2.4199e+00,15995
4064,2.4175e+00,15995
4065,2.4151e+00,15989
4066,2.4126e+00,15989
4067,2.4102e+00,15988
4068,2.4078e+00,15988
4069,2.4054e+00,15988
4070,2.4030e+00,15988
4071,2.4006e+00,15987
4072,2.3982e+00,15987
4073,2.3958e+00,15988
4074,2.3934e+00,15988
4075,2.3910e+00,15985
4076,2.3886e+00,15987
4077,2.3862e+00,15986
4078,2.3839e+00,15986
4079,2.3815e+00,15985
4080,2.3791e+00,15985
4081,2.3767e+00,15985
4082,2.3743e+00,15985
4083,2.3720e+00,15981
4084,2.3696e+00,15986
4085,2.3672e+00,15996
4086,2.3649e+00,15996
4087,2.3625e+00,15996
4088,2.3601e+00,15993
4089,2.3578e+00,15992
4090,2.3554e+00,15992
4091,2.3531e+00,15992
4092,2.3507e+00,15997
4093,2.3483e+00,15995
4094,2.3460e+00,15993
4095,2.3437e+00,15992
4096,2.3413e+00,15991
4097,2.3390e+00,15993
4098,2.3366e+00,15993
4099,2.3343e+00,15989
4100,2.3320e+00,15989
4101,2.3296e+00,15989
4102,2.3273e+00,15986
4103,2.3250e+00,15988
4104,2.3226e+00,15988
4105,2.3203e+00,15991
4106,2.3180e+00,15991
4107,2.3157e+00,15987
4108,2.3134e+00,15983
4109,2.3111e+00,15983
4110,2.3087e+00,15983
4111,2.3064e+00,15983
4112,2.3041e+00,15981
4113,2.3018e+00,15981
4114,2.2995e+00,15985
4115,2.2972e+00,15985
4116,2.2949e+00,15985
4117,2.2926e+00,15985
4118,2.2903e+00,15984
4119,2.2880e+00,15984
4120,2.2858e+00,15985
4121,2.2835e+00,15981
4122,2.2812e+00,15981
4123,2.2789e+00,15981
4124,2.2766e+00,15981
4125,2.2744e+00,15981
4126,2.2721e+00,15981
4127,2.2698e+00,15982
4128,2.2675e+00,15982
4129,2.2653e+00,15981
4130,2.2630e+00,15981
4131,2.2607e+00,15980
4132,2.2585e+00,15980
4133,2.2562e+00,15983
4134,2.2540e+00,15984
4135,2.2517e+00,15981
4136,2.2495e+00,15981
4137,2.2472e+00,15981
4138,2.2450e+00,15981
4139,2.2427e+00,15988
4140,2.2405e+00,15988
4141,2.2382e+00,15988
4142,2.2360e+00,15988
4143,2.2338e+00,15988
4144,2.2315e+00,15989
4145,2.2293e+00,15989
4146,2.2271e+00,15984
4147,2.2248e+00,15984
4148,2.2226e+00,15984
4149,2.2204e+00,15981
4150,2.2182e+00,15981
4151,2.2160e+00,15981
4152,2.2137e+00,15981
4153,2.2115e+00,15981
4154,2.2093e+00,15981
4155,2.2071e+00,15977
4156,2.2049e+00,15977
4157,2.2027e+00,15979
4158,2.2005e+00,15979
4159,2.1983e+00,15974
4160,2.1961e+00,15974
4161,2.1939e+00,15974
4162,2.1917e+00,15974
4163,2.1895e+00,15974
4164,2.1873e+00,15974
4165,2.1851e+00,15974
4166,2.1829e+00,15974
4167,2.1808e+00,15978
4168,2.1786e+00,15977
4169,2.1764e+00,15979
4170,2.1742e+00,15983
4171,2.1721e+00,15983
4172,2.1699e+00,15983
4173,2.1677e+00,15983
4174,2.1655e+00,15992
4175,2.1634e+00,15992
4176,2.1612e+00,15992
4177,2.1591e+00,15992
4178,2.1569e+00,15992
4179,2.1547e+00,15993
4180,2.1526e+00,15992
4181,2.1504e+00,15984
4182,2.1483e+00,15984
4183,2.1461e+00,15981
4184,2.1440e+00,15981
4185,2.1418e+00,15977
4186,2.1397e+00,15980
4187,2.1376e+00,15980
4188,2.1354e+00,15980
4189,2.1333e+00,15980
4190,2.1312e+00,15981
4191,2.1290e+00,15981
4192,2.1269e+00,15983
4193,2.1248e+00,15983
4194,2.1226e+00,15980
4195,2.1205e+00,15978
4196,2.1184e+00,15980
4197,2.1163e+00,15980
4198,2.1142e+00,15980
4199,2.1120e+00,15980
4200,2.1099e+00,15980
4201,2.1078e+00,15979
4202,2.1057e+00,15983
4203,2.1036e+00,15984
4204,2.1015e+00,15984
4205,2.0994e+00,15984
4206,2.0973e+00,15983
4207,2.0952e+00,15979
4208,2.0931e+00,15983
4209,2.0910e+00,15975
4210,2.0889e+00,15975
4211,2.0868e+00,15975
4212,2.0848e+00,15975
4213,2.0827e+00,15979
4214,2.0806e+00,15979
4215,2.0785e+00,15984
4216,2.0764e+00,15987
4217,2.0744e+00,15989
4218,2.0723e+00,15987
4219,2.0702e+00,15987
4220,2.0681e+00,15984
4221,2.0661e+00,15980
4222,2.0640e+00,15982
4223,2.0619e+00,15982
4224,2.0599e+00,15982
4225,2.0578e+00,15982
4226,2.0558e+00,15982
4227,2.0537e+00,15981
4228,2.0517e+00,15980
4229,2.0496e+00,15976
4230,2.0475e+00,15976
4231,2.0455e+00,15976
4232,2.0435e+00,15976
4233,2.0414e+00,15976
4234,2.0394e+00,15976
4235,2.0373e+00,15976
4236,2.0353e+00,15976
4237,2.0333e+00,15976
4238,2.0312e+00,15976
4239,2.0292e+00,15977
4240,2.0272e+00,15976
4241,2.0251e+00,15983
4242,2.0231e+00,15983
4243,2.0211e+00,15988
4244,2.0191e+00,15988
4245,2.0170e+00,15988
4246,2.0150e+00,15988
4247,2.0130e+00,15988
4248,2.0110e+00,15987
4249,2.0090e+00,15987
4250,2.0070e+00,15987
4251,2.0050e+00,15987
4252,2.0030e+00,15976
4253,2.0010e+00,15977
4254,1.9990e+00,15981
4255,1.9970e+00,15977
4256,1.9950e+00,15977
4257,1.9930e+00,15977
4258,1.9910e+00,15977
4259,1.9890e+00,15977
4260,1.9870e+00,15977
4261,1.9850e+00,15977
4262,1.9830e+00,15975
4263,1.9810e+00,15983
4264,1.9791e+00,15983
4265,1.9771e+00,15983
4266,1.9751e+00,15983
4267,1.9731e+00,15983
4268,1.9712e+00,15983
4269,1.9692e+00,15983
4270,1.9672e+00,15977
4271,1.9653e+00,15977
4272,1.9633e+00,15973
4273,1.9613e+00,15977
4274,1.9594e+00,15977
4275,1.9574e+00,15977
4276,1.9555e+00,15977
4277,1.9535e+00,15973
4278,1.9515e+00,15973
4279,1.9496e+00,15976
4280,1.9476e+00,15980
4281,1.9457e+00,15980
4282,1.9437e+00,15980
4283,1.9418e+00,15980
4284,1.9399e+00,15980
4285,1.9379e+00,15980
4286,1.9360e+00,15981
4287,1.9340e+00,15981
4288,1.9321e+00,15982
4289,1.9302e+00,15982
4290,1.9283e+00,15982
4291,1.9263e+00,15979
4292,1.9244e+00,15979
4293,1.9225e+00,15979
4294,1.9205e+00,15979
4295,1.9186e+00,15979
4296,1.9167e+00,15979
4297,1.9148e+00,15979
4298,1.9129e+00,15978
4299,1.9110e+00,15978
4300,1.9091e+00,15973
4301,1.9071e+00,15977
4302,1.9052e+00,15973
4303,1.9033e+00,15973
